날짜,쇼핑몰명,팀명,응대호,발신호,총처리호,전화문의고객수,통화고객수
2024-02-05,솔티스,통합상담 5팀,401,2,403,527,369
2024-02-05,오르시떼,통합상담 5팀,77,4,81,67,62
2024-02-05,이브니에,통합상담 5팀,1,0,1,1,1
2024-02-05,캉골,통합상담 5팀,12,0,12,13,12
2024-02-05,캉골키즈,통합상담 5팀,14,0,14,14,14
2024-02-05,팬암,통합상담 5팀,2,0,2,2,2
2024-02-05,하바나선데이,통합상담 5팀,55,0,55,57,49
2024-02-05,헬렌카민스키,통합상담 5팀,5,0,5,5,5
2024-02-02,YG셀렉트,전담상담팀,1,0,1,1,1
2024-02-02,에스엠타운앤드스토어,전담상담팀,7,0,7,6,6
2024-02-02,11am,통합상담 1팀,30,0,30,29,28
2024-02-02,금찌,통합상담 1팀,46,2,48,44,44
2024-02-02,로아앤제인,통합상담 1팀,23,1,24,26,21
2024-02-02,바이정수,통합상담 1팀,4,0,4,4,4
2024-02-02,베리유,통합상담 1팀,11,0,11,8,8
2024-02-02,슈즈원,통합상담 1팀,0,0,0,0,0
2024-02-02,썸제이,통합상담 1팀,37,0,37,35,32
2024-02-02,아나이스,통합상담 1팀,16,0,16,16,16
2024-02-02,원로그,통합상담 1팀,19,5,24,17,16
2024-02-02,칼로커트,통합상담 1팀,0,0,0,0,0
2024-02-02,콰니,통합상담 1팀,7,0,7,7,7
2024-02-02,키티버니포니,통합상담 1팀,8,2,10,9,8
2024-02-02,폰뿌,통합상담 1팀,37,1,38,37,30
2024-02-02,핫핑,통합상담 1팀,145,1,146,151,130
2024-02-02,stco,통합상담 2팀,10,0,10,10,10
2024-02-02,데일리룩,통합상담 2팀,51,1,52,49,49
2024-02-02,도드리,통합상담 2팀,15,0,15,15,14
2024-02-02,리리앤코,통합상담 2팀,88,5,93,80,75
2024-02-02,리히,통합상담 2팀,1,0,1,1,1
2024-02-02,맘누리,통합상담 2팀,8,0,8,8,8
2024-02-02,미샵,통합상담 2팀,3,0,3,3,3
2024-02-02,스트릿윙스,통합상담 2팀,59,0,59,72,58
2024-02-02,시에,통합상담 2팀,21,1,22,26,21
2024-02-02,어바웃썸,통합상담 2팀,51,3,54,47,47
2024-02-02,제이엘프,통합상담 2팀,20,0,20,18,17
2024-02-02,젬마월드,통합상담 2팀,31,4,35,26,26
2024-02-02,트렌디어패럴,통합상담 2팀,17,2,19,17,17
2024-02-02,포니지엔느,통합상담 2팀,3,0,3,2,2
2024-02-02,ACBF,통합상담 3(INC)팀,1,0,1,1,1
2024-02-02,ARTOIS,통합상담 3(INC)팀,2,0,2,2,2
2024-02-02,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-02-02,데쥬,통합상담 3(INC)팀,0,0,0,0,0
2024-02-02,드랑,통합상담 3(INC)팀,1,0,1,1,1
2024-02-02,리브어리,통합상담 3(INC)팀,3,0,3,3,3
2024-02-02,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-02-02,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-02-02,부띠크엠,통합상담 3(INC)팀,5,1,6,5,5
2024-02-02,세컨드세컨,통합상담 3(INC)팀,5,0,5,5,5
2024-02-02,어커버,통합상담 3(INC)팀,1,0,1,1,1
2024-02-02,위프키,통합상담 3(INC)팀,1,1,2,1,1
2024-02-02,코코호야,통합상담 3(INC)팀,2,0,2,2,2
2024-02-02,퍼팩토리,통합상담 3(INC)팀,1,0,1,1,1
2024-02-02,프리파니,통합상담 3(INC)팀,1,0,1,1,1
2024-02-02,98도씨,통합상담 4팀,9,0,9,8,8
2024-02-02,GBH,통합상담 4팀,5,0,5,4,4
2024-02-02,고고싱,통합상담 4팀,36,2,38,36,34
2024-02-02,구름바이에이치,통합상담 4팀,3,0,3,3,3
2024-02-02,그레이스유,통합상담 4팀,6,2,8,6,6
2024-02-02,롯데웰푸드 스위트몰,통합상담 4팀,6,1,7,7,6
2024-02-02,마리앙플러스,통합상담 4팀,65,0,65,62,58
2024-02-02,마지아룩,통합상담 4팀,37,0,37,35,34
2024-02-02,메이비베이비,통합상담 4팀,25,0,25,23,23
2024-02-02,미뉴에트,통합상담 4팀,14,2,16,15,13
2024-02-02,민스샵,통합상담 4팀,16,0,16,16,15
2024-02-02,소녀레시피,통합상담 4팀,17,0,17,17,16
2024-02-02,아뜨랑스,통합상담 4팀,48,0,48,48,46
2024-02-02,유티크,통합상담 4팀,0,0,0,0,0
2024-02-02,육육걸즈,통합상담 4팀,28,0,28,24,24
2024-02-02,제이슈,통합상담 4팀,30,0,30,26,26
2024-02-02,킨다베이지,통합상담 4팀,3,0,3,3,3
2024-02-02,SHOP LCDC,통합상담 5팀,1,0,1,1,1
2024-02-02,갠소,통합상담 5팀,69,1,70,64,59
2024-02-02,그레이시크,통합상담 5팀,33,2,35,37,32
2024-02-02,닥터블릿,통합상담 5팀,101,2,103,104,90
2024-02-02,더엑스,통합상담 5팀,7,0,7,5,5
2024-02-02,더제이수,통합상담 5팀,14,2,16,12,12
2024-02-02,딘트,통합상담 5팀,263,3,266,265,232
2024-02-02,몸빼,통합상담 5팀,9,0,9,8,8
2024-02-02,미아마스빈,통합상담 5팀,6,2,8,7,6
2024-02-02,바이더알,통합상담 5팀,10,4,14,9,9
2024-02-02,브레인랩,통합상담 5팀,7,0,7,6,5
2024-02-02,샤르드,통합상담 5팀,8,0,8,8,8
2024-02-02,솔티스,통합상담 5팀,324,4,328,445,308
2024-02-02,오르시떼,통합상담 5팀,25,1,26,25,23
2024-02-02,이브니에,통합상담 5팀,3,0,3,3,3
2024-02-02,캉골,통합상담 5팀,17,0,17,17,17
2024-02-02,캉골키즈,통합상담 5팀,5,0,5,5,5
2024-02-02,팬암,통합상담 5팀,2,0,2,1,1
2024-02-02,하바나선데이,통합상담 5팀,40,2,42,36,36
2024-02-02,헬렌카민스키,통합상담 5팀,1,0,1,1,1
2024-02-01,YG셀렉트,전담상담팀,2,0,2,2,2
2024-02-01,에스엠타운앤드스토어,전담상담팀,7,0,7,7,7
2024-02-01,11am,통합상담 1팀,48,0,48,47,45
2024-02-01,금찌,통합상담 1팀,56,2,58,46,43
2024-02-01,로아앤제인,통합상담 1팀,36,1,37,36,34
2024-02-01,바이정수,통합상담 1팀,7,2,9,8,7
2024-02-01,베리유,통합상담 1팀,11,2,13,10,10
2024-02-01,슈즈원,통합상담 1팀,1,0,1,1,1
2024-02-01,썸제이,통합상담 1팀,30,1,31,38,30
2024-02-01,아나이스,통합상담 1팀,19,0,19,17,16
2024-02-01,원로그,통합상담 1팀,20,5,25,21,20
2024-02-01,칼로커트,통합상담 1팀,0,0,0,0,0
2024-02-01,콰니,통합상담 1팀,7,0,7,7,6
2024-02-01,키티버니포니,통합상담 1팀,14,2,16,15,13
2024-02-01,폰뿌,통합상담 1팀,38,1,39,43,34
2024-02-01,핫핑,통합상담 1팀,161,0,161,170,148
2024-02-01,stco,통합상담 2팀,9,1,10,10,8
2024-02-01,데일리룩,통합상담 2팀,35,0,35,34,33
2024-02-01,도드리,통합상담 2팀,40,29,69,42,36
2024-02-01,리리앤코,통합상담 2팀,108,1,109,113,100
2024-02-01,리히,통합상담 2팀,0,0,0,0,0
2024-02-01,맘누리,통합상담 2팀,9,0,9,9,9
2024-02-01,미샵,통합상담 2팀,9,1,10,4,4
2024-02-01,스트릿윙스,통합상담 2팀,60,0,60,70,58
2024-02-01,시에,통합상담 2팀,22,0,22,20,19
2024-02-01,어바웃썸,통합상담 2팀,54,0,54,53,48
2024-02-01,제이엘프,통합상담 2팀,10,0,10,9,8
2024-02-01,젬마월드,통합상담 2팀,21,0,21,20,20
2024-02-01,트렌디어패럴,통합상담 2팀,14,1,15,13,13
2024-02-01,포니지엔느,통합상담 2팀,3,0,3,2,2
2024-02-01,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-02-01,ARTOIS,통합상담 3(INC)팀,1,0,1,1,1
2024-02-01,KOVO 통합 스토어,통합상담 3(INC)팀,2,0,2,1,1
2024-02-01,데쥬,통합상담 3(INC)팀,3,1,4,3,3
2024-02-01,드랑,통합상담 3(INC)팀,4,0,4,4,4
2024-02-01,리브어리,통합상담 3(INC)팀,7,0,7,6,6
2024-02-01,무아무아,통합상담 3(INC)팀,0,0,0,0,0
2024-02-01,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-02-01,부띠크엠,통합상담 3(INC)팀,6,1,7,6,6
2024-02-01,세컨드세컨,통합상담 3(INC)팀,5,0,5,4,4
2024-02-01,어커버,통합상담 3(INC)팀,1,0,1,1,1
2024-02-01,위프키,통합상담 3(INC)팀,1,1,2,1,1
2024-02-01,코코호야,통합상담 3(INC)팀,0,0,0,0,0
2024-02-01,퍼팩토리,통합상담 3(INC)팀,1,0,1,1,1
2024-02-01,프리파니,통합상담 3(INC)팀,0,0,0,0,0
2024-02-01,98도씨,통합상담 4팀,10,0,10,11,10
2024-02-01,GBH,통합상담 4팀,1,0,1,1,1
2024-02-01,고고싱,통합상담 4팀,31,5,36,28,28
2024-02-01,구름바이에이치,통합상담 4팀,6,0,6,5,5
2024-02-01,그레이스유,통합상담 4팀,5,0,5,4,4
2024-02-01,롯데웰푸드 스위트몰,통합상담 4팀,5,0,5,6,5
2024-02-01,마리앙플러스,통합상담 4팀,76,2,78,69,68
2024-02-01,마지아룩,통합상담 4팀,37,0,37,34,33
2024-02-01,메이비베이비,통합상담 4팀,21,0,21,21,21
2024-02-01,미뉴에트,통합상담 4팀,10,0,10,9,9
2024-02-01,민스샵,통합상담 4팀,11,0,11,10,10
2024-02-01,소녀레시피,통합상담 4팀,25,0,25,21,20
2024-02-01,아뜨랑스,통합상담 4팀,53,0,53,50,46
2024-02-01,유티크,통합상담 4팀,0,0,0,0,0
2024-02-01,육육걸즈,통합상담 4팀,22,1,23,23,22
2024-02-01,제이슈,통합상담 4팀,29,1,30,25,25
2024-02-01,킨다베이지,통합상담 4팀,4,0,4,5,4
2024-02-01,SHOP LCDC,통합상담 5팀,1,0,1,1,1
2024-02-01,갠소,통합상담 5팀,46,1,47,45,41
2024-02-01,그레이시크,통합상담 5팀,51,0,51,50,46
2024-02-01,닥터블릿,통합상담 5팀,90,1,91,82,77
2024-02-01,더엑스,통합상담 5팀,4,0,4,3,3
2024-02-01,더제이수,통합상담 5팀,22,0,22,19,19
2024-02-01,딘트,통합상담 5팀,284,5,289,279,257
2024-02-01,몸빼,통합상담 5팀,12,0,12,9,9
2024-02-01,미아마스빈,통합상담 5팀,13,2,15,11,11
2024-02-01,바이더알,통합상담 5팀,10,0,10,11,10
2024-02-01,브레인랩,통합상담 5팀,3,0,3,2,2
2024-02-01,샤르드,통합상담 5팀,4,0,4,4,4
2024-02-01,솔티스,통합상담 5팀,323,3,326,339,292
2024-02-01,오르시떼,통합상담 5팀,25,2,27,23,22
2024-02-01,이브니에,통합상담 5팀,2,0,2,2,2
2024-02-01,캉골,통합상담 5팀,14,0,14,12,12
2024-02-01,캉골키즈,통합상담 5팀,10,0,10,10,10
2024-02-01,팬암,통합상담 5팀,0,0,0,0,0
2024-02-01,하바나선데이,통합상담 5팀,47,0,47,45,43
2024-02-01,헬렌카민스키,통합상담 5팀,3,0,3,3,3
2024-01-31,YG셀렉트,전담상담팀,1,0,1,1,1
2024-01-31,에스엠타운앤드스토어,전담상담팀,6,6,12,6,6
2024-01-31,11am,통합상담 1팀,29,1,30,25,25
2024-01-31,금찌,통합상담 1팀,39,2,41,35,34
2024-01-31,로아앤제인,통합상담 1팀,61,5,66,65,55
2024-01-31,바이정수,통합상담 1팀,8,7,15,8,8
2024-01-31,베리유,통합상담 1팀,10,1,11,10,10
2024-01-31,슈즈원,통합상담 1팀,0,0,0,0,0
2024-01-31,썸제이,통합상담 1팀,24,0,24,27,24
2024-01-31,아나이스,통합상담 1팀,28,1,29,26,26
2024-01-31,원로그,통합상담 1팀,24,13,37,22,22
2024-01-31,칼로커트,통합상담 1팀,0,0,0,0,0
2024-01-31,콰니,통합상담 1팀,2,0,2,2,2
2024-01-31,키티버니포니,통합상담 1팀,10,0,10,9,9
2024-01-31,폰뿌,통합상담 1팀,33,1,34,37,31
2024-01-31,핫핑,통합상담 1팀,118,0,118,119,105
2024-01-31,stco,통합상담 2팀,13,0,13,13,13
2024-01-31,데일리룩,통합상담 2팀,41,0,41,37,37
2024-01-31,도드리,통합상담 2팀,25,0,25,24,24
2024-01-31,리리앤코,통합상담 2팀,119,1,120,107,105
2024-01-31,리히,통합상담 2팀,2,0,2,1,1
2024-01-31,맘누리,통합상담 2팀,10,0,10,7,7
2024-01-31,미샵,통합상담 2팀,6,0,6,5,5
2024-01-31,스트릿윙스,통합상담 2팀,73,0,73,78,68
2024-01-31,시에,통합상담 2팀,27,0,27,24,24
2024-01-31,어바웃썸,통합상담 2팀,61,1,62,55,55
2024-01-31,제이엘프,통합상담 2팀,12,0,12,12,12
2024-01-31,젬마월드,통합상담 2팀,14,0,14,15,14
2024-01-31,트렌디어패럴,통합상담 2팀,16,0,16,14,14
2024-01-31,포니지엔느,통합상담 2팀,1,0,1,1,1
2024-01-31,ACBF,통합상담 3(INC)팀,1,0,1,1,1
2024-01-31,ARTOIS,통합상담 3(INC)팀,3,2,5,3,3
2024-01-31,KOVO 통합 스토어,통합상담 3(INC)팀,1,0,1,1,1
2024-01-31,데쥬,통합상담 3(INC)팀,0,0,0,0,0
2024-01-31,드랑,통합상담 3(INC)팀,4,0,4,4,4
2024-01-31,리브어리,통합상담 3(INC)팀,6,0,6,6,6
2024-01-31,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-01-31,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-01-31,부띠크엠,통합상담 3(INC)팀,8,3,11,7,7
2024-01-31,세컨드세컨,통합상담 3(INC)팀,8,0,8,7,7
2024-01-31,어커버,통합상담 3(INC)팀,3,0,3,3,3
2024-01-31,위프키,통합상담 3(INC)팀,1,0,1,1,1
2024-01-31,코코호야,통합상담 3(INC)팀,1,0,1,1,1
2024-01-31,퍼팩토리,통합상담 3(INC)팀,0,0,0,0,0
2024-01-31,프리파니,통합상담 3(INC)팀,7,0,7,5,5
2024-01-31,98도씨,통합상담 4팀,11,0,11,11,10
2024-01-31,GBH,통합상담 4팀,0,0,0,0,0
2024-01-31,고고싱,통합상담 4팀,47,3,50,44,43
2024-01-31,구름바이에이치,통합상담 4팀,2,0,2,1,1
2024-01-31,그레이스유,통합상담 4팀,5,0,5,4,3
2024-01-31,롯데웰푸드 스위트몰,통합상담 4팀,6,1,7,6,6
2024-01-31,마리앙플러스,통합상담 4팀,68,1,69,64,62
2024-01-31,마지아룩,통합상담 4팀,50,0,50,43,42
2024-01-31,메이비베이비,통합상담 4팀,13,0,13,13,12
2024-01-31,미뉴에트,통합상담 4팀,12,0,12,10,10
2024-01-31,민스샵,통합상담 4팀,15,0,15,15,15
2024-01-31,소녀레시피,통합상담 4팀,25,0,25,26,25
2024-01-31,아뜨랑스,통합상담 4팀,53,0,53,46,46
2024-01-31,유티크,통합상담 4팀,0,0,0,0,0
2024-01-31,육육걸즈,통합상담 4팀,36,0,36,35,34
2024-01-31,제이슈,통합상담 4팀,23,0,23,20,20
2024-01-31,킨다베이지,통합상담 4팀,3,0,3,3,3
2024-01-31,SHOP LCDC,통합상담 5팀,2,0,2,3,2
2024-01-31,갠소,통합상담 5팀,63,1,64,67,59
2024-01-31,그레이시크,통합상담 5팀,41,1,42,44,40
2024-01-31,닥터블릿,통합상담 5팀,103,0,103,102,94
2024-01-31,더엑스,통합상담 5팀,13,0,13,9,9
2024-01-31,더제이수,통합상담 5팀,18,2,20,22,16
2024-01-31,딘트,통합상담 5팀,314,7,321,309,282
2024-01-31,몸빼,통합상담 5팀,14,1,15,13,13
2024-01-31,미아마스빈,통합상담 5팀,10,6,16,10,10
2024-01-31,바이더알,통합상담 5팀,18,0,18,15,15
2024-01-31,브레인랩,통합상담 5팀,4,0,4,4,4
2024-01-31,샤르드,통합상담 5팀,4,0,4,6,4
2024-01-31,솔티스,통합상담 5팀,246,1,247,274,223
2024-01-31,오르시떼,통합상담 5팀,36,3,39,33,32
2024-01-31,이브니에,통합상담 5팀,2,0,2,2,2
2024-01-31,캉골,통합상담 5팀,20,0,20,19,19
2024-01-31,캉골키즈,통합상담 5팀,12,0,12,11,11
2024-01-31,팬암,통합상담 5팀,0,0,0,0,0
2024-01-31,하바나선데이,통합상담 5팀,35,0,35,33,31
2024-01-31,헬렌카민스키,통합상담 5팀,12,0,12,12,10
2024-01-30,YG셀렉트,전담상담팀,2,2,4,2,2
2024-01-30,에스엠타운앤드스토어,전담상담팀,12,3,15,12,12
2024-01-30,11am,통합상담 1팀,46,0,46,39,39
2024-01-30,금찌,통합상담 1팀,41,1,42,42,39
2024-01-30,로아앤제인,통합상담 1팀,23,2,25,23,23
2024-01-30,바이정수,통합상담 1팀,7,5,12,7,7
2024-01-30,베리유,통합상담 1팀,13,1,14,10,10
2024-01-30,슈즈원,통합상담 1팀,0,0,0,0,0
2024-01-30,썸제이,통합상담 1팀,25,0,25,24,23
2024-01-30,아나이스,통합상담 1팀,38,0,38,36,36
2024-01-30,원로그,통합상담 1팀,22,14,36,24,22
2024-01-30,칼로커트,통합상담 1팀,3,1,4,3,3
2024-01-30,콰니,통합상담 1팀,4,2,6,4,4
2024-01-30,키티버니포니,통합상담 1팀,9,0,9,9,9
2024-01-30,폰뿌,통합상담 1팀,38,0,38,38,33
2024-01-30,핫핑,통합상담 1팀,116,0,116,116,111
2024-01-30,stco,통합상담 2팀,10,0,10,9,9
2024-01-30,데일리룩,통합상담 2팀,25,0,25,23,23
2024-01-30,도드리,통합상담 2팀,19,3,22,19,19
2024-01-30,리리앤코,통합상담 2팀,104,3,107,97,95
2024-01-30,리히,통합상담 2팀,2,0,2,1,1
2024-01-30,맘누리,통합상담 2팀,10,0,10,10,10
2024-01-30,미샵,통합상담 2팀,5,0,5,5,5
2024-01-30,스트릿윙스,통합상담 2팀,80,0,80,75,72
2024-01-30,시에,통합상담 2팀,24,0,24,22,21
2024-01-30,어바웃썸,통합상담 2팀,75,2,77,69,66
2024-01-30,제이엘프,통합상담 2팀,10,0,10,9,9
2024-01-30,젬마월드,통합상담 2팀,26,0,26,24,24
2024-01-30,트렌디어패럴,통합상담 2팀,14,0,14,15,14
2024-01-30,포니지엔느,통합상담 2팀,1,0,1,1,1
2024-01-30,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-01-30,ARTOIS,통합상담 3(INC)팀,5,0,5,4,4
2024-01-30,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-01-30,데쥬,통합상담 3(INC)팀,2,0,2,2,2
2024-01-30,드랑,통합상담 3(INC)팀,2,0,2,2,2
2024-01-30,리브어리,통합상담 3(INC)팀,6,0,6,5,5
2024-01-30,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-01-30,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-01-30,부띠크엠,통합상담 3(INC)팀,10,4,14,8,8
2024-01-30,세컨드세컨,통합상담 3(INC)팀,7,0,7,5,5
2024-01-30,어커버,통합상담 3(INC)팀,1,1,2,1,1
2024-01-30,위프키,통합상담 3(INC)팀,2,0,2,2,2
2024-01-30,코코호야,통합상담 3(INC)팀,0,0,0,0,0
2024-01-30,퍼팩토리,통합상담 3(INC)팀,1,0,1,1,1
2024-01-30,프리파니,통합상담 3(INC)팀,0,0,0,0,0
2024-01-30,98도씨,통합상담 4팀,9,0,9,8,8
2024-01-30,GBH,통합상담 4팀,4,0,4,4,4
2024-01-30,고고싱,통합상담 4팀,41,2,43,40,38
2024-01-30,구름바이에이치,통합상담 4팀,1,0,1,1,1
2024-01-30,그레이스유,통합상담 4팀,6,1,7,6,6
2024-01-30,롯데웰푸드 스위트몰,통합상담 4팀,5,1,6,5,5
2024-01-30,마리앙플러스,통합상담 4팀,65,2,67,65,61
2024-01-30,마지아룩,통합상담 4팀,42,0,42,39,39
2024-01-30,메이비베이비,통합상담 4팀,16,0,16,17,16
2024-01-30,미뉴에트,통합상담 4팀,10,0,10,10,10
2024-01-30,민스샵,통합상담 4팀,14,0,14,13,13
2024-01-30,소녀레시피,통합상담 4팀,15,0,15,14,14
2024-01-30,아뜨랑스,통합상담 4팀,55,0,55,50,48
2024-01-30,유티크,통합상담 4팀,0,0,0,0,0
2024-01-30,육육걸즈,통합상담 4팀,22,1,23,23,22
2024-01-30,제이슈,통합상담 4팀,28,0,28,29,26
2024-01-30,킨다베이지,통합상담 4팀,6,0,6,4,4
2024-01-30,SHOP LCDC,통합상담 5팀,3,0,3,2,2
2024-01-30,갠소,통합상담 5팀,82,1,83,77,72
2024-01-30,그레이시크,통합상담 5팀,46,0,46,43,42
2024-01-30,닥터블릿,통합상담 5팀,94,2,96,87,83
2024-01-30,더엑스,통합상담 5팀,7,0,7,10,7
2024-01-30,더제이수,통합상담 5팀,18,5,23,17,16
2024-01-30,딘트,통합상담 5팀,270,5,275,273,247
2024-01-30,몸빼,통합상담 5팀,7,0,7,7,7
2024-01-30,미아마스빈,통합상담 5팀,12,7,19,12,12
2024-01-30,바이더알,통합상담 5팀,10,1,11,9,9
2024-01-30,브레인랩,통합상담 5팀,5,1,6,3,3
2024-01-30,샤르드,통합상담 5팀,5,0,5,5,4
2024-01-30,솔티스,통합상담 5팀,238,0,238,227,204
2024-01-30,오르시떼,통합상담 5팀,42,0,42,41,39
2024-01-30,이브니에,통합상담 5팀,3,0,3,3,3
2024-01-30,캉골,통합상담 5팀,20,0,20,19,19
2024-01-30,캉골키즈,통합상담 5팀,7,0,7,7,7
2024-01-30,팬암,통합상담 5팀,0,0,0,0,0
2024-01-30,하바나선데이,통합상담 5팀,31,1,32,31,29
2024-01-30,헬렌카민스키,통합상담 5팀,2,0,2,2,2
2024-01-29,YG셀렉트,전담상담팀,2,0,2,2,2
2024-01-29,에스엠타운앤드스토어,전담상담팀,18,2,20,18,18
2024-01-29,11am,통합상담 1팀,69,2,71,69,67
2024-01-29,금찌,통합상담 1팀,56,0,56,54,50
2024-01-29,로아앤제인,통합상담 1팀,34,1,35,46,33
2024-01-29,바이정수,통합상담 1팀,4,4,8,4,4
2024-01-29,베리유,통합상담 1팀,8,0,8,8,7
2024-01-29,슈즈원,통합상담 1팀,0,0,0,0,0
2024-01-29,썸제이,통합상담 1팀,15,1,16,17,14
2024-01-29,아나이스,통합상담 1팀,28,2,30,27,26
2024-01-29,원로그,통합상담 1팀,42,24,66,35,33
2024-01-29,칼로커트,통합상담 1팀,3,1,4,2,2
2024-01-29,콰니,통합상담 1팀,7,0,7,6,6
2024-01-29,키티버니포니,통합상담 1팀,6,1,7,6,5
2024-01-29,폰뿌,통합상담 1팀,45,4,49,52,40
2024-01-29,핫핑,통합상담 1팀,161,1,162,179,151
2024-01-29,stco,통합상담 2팀,15,1,16,12,12
2024-01-29,데일리룩,통합상담 2팀,40,0,40,37,37
2024-01-29,도드리,통합상담 2팀,32,0,32,28,28
2024-01-29,리리앤코,통합상담 2팀,143,4,147,128,124
2024-01-29,리히,통합상담 2팀,0,0,0,0,0
2024-01-29,맘누리,통합상담 2팀,14,2,16,11,11
2024-01-29,미샵,통합상담 2팀,6,0,6,6,6
2024-01-29,스트릿윙스,통합상담 2팀,93,0,93,104,91
2024-01-29,시에,통합상담 2팀,13,0,13,14,12
2024-01-29,어바웃썸,통합상담 2팀,78,0,78,73,69
2024-01-29,제이엘프,통합상담 2팀,18,1,19,16,16
2024-01-29,젬마월드,통합상담 2팀,34,1,35,31,30
2024-01-29,트렌디어패럴,통합상담 2팀,17,2,19,16,15
2024-01-29,포니지엔느,통합상담 2팀,2,0,2,2,2
2024-01-29,ACBF,통합상담 3(INC)팀,0,0,0,0,0
2024-01-29,ARTOIS,통합상담 3(INC)팀,3,0,3,3,3
2024-01-29,KOVO 통합 스토어,통합상담 3(INC)팀,0,0,0,0,0
2024-01-29,데쥬,통합상담 3(INC)팀,2,0,2,2,2
2024-01-29,드랑,통합상담 3(INC)팀,1,0,1,1,1
2024-01-29,리브어리,통합상담 3(INC)팀,4,0,4,4,4
2024-01-29,무아무아,통합상담 3(INC)팀,1,0,1,1,1
2024-01-29,미차이,통합상담 3(INC)팀,0,0,0,0,0
2024-01-29,부띠크엠,통합상담 3(INC)팀,15,0,15,14,14
2024-01-29,세컨드세컨,통합상담 3(INC)팀,10,0,10,10,10
2024-01-29,어커버,통합상담 3(INC)팀,0,0,0,0,0
2024-01-29,위프키,통합상담 3(INC)팀,1,0,1,1,1
2024-01-29,코코호야,통합상담 3(INC)팀,2,0,2,1,1
2024-01-29,퍼팩토리,통합상담 3(INC)팀,1,0,1,1,1
2024-01-29,프리파니,통합상담 3(INC)팀,2,0,2,2,2
2024-01-29,98도씨,통합상담 4팀,10,1,11,10,10
2024-01-29,GBH,통합상담 4팀,3,0,3,3,3
2024-01-29,고고싱,통합상담 4팀,34,1,35,29,28
2024-01-29,구름바이에이치,통합상담 4팀,2,0,2,2,2
2024-01-29,그레이스유,통합상담 4팀,7,0,7,7,7
2024-01-29,롯데웰푸드 스위트몰,통합상담 4팀,8,2,10,8,8
2024-01-29,마리앙플러스,통합상담 4팀,76,1,77,74,69
2024-01-29,마지아룩,통합상담 4팀,37,0,37,39,36
2024-01-29,메이비베이비,통합상담 4팀,23,0,23,21,21
